排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
282,乡村振兴,BK0834,1353.39,17.98,1.35,1331848944000,3.61,103,30,海南华铁,10.03
283,手游概念,BK0642,1191.44,15.82,1.35,794594896000,5.84,33,14,浙数文化,10.04
284,创业板综,BK0742,1398.35,18.54,1.34,13078066688000,6.03,1005,329,万顺新材,19.96
285,第三代半导体,BK0952,1320.34,17.5,1.34,1700375728000,6.28,83,25,双良节能,10.04
286,HS300_,BK0500,10278.65,136.13,1.34,56213401088000,0.7,228,66,用友网络,10.04
287,人脑工程,BK0706,4102.38,54.27,1.34,351503152000,8.15,13,7,塞力医疗,10.0
288,生物识别,BK0970,1476.41,19.52,1.34,1094688016000,4.99,35,15,东华软件,8.19
289,裸眼3D,BK1142,1038.1,13.7,1.34,309990512000,2.59,19,1,福日电子,8.63
290,AI智能体,BK0809,1108.17,14.62,1.34,433548608000,17.26,22,8,酷特智能,7.75
291,幽门螺杆菌概念,BK1056,808.98,10.67,1.34,457587680000,2.16,41,8,博济医药,5.77
292,退税商店,BK0933,1162.66,15.33,1.34,143066923000,1.46,9,1,南宁百货,3.83
293,环氧丙烷,BK1011,524.33,6.91,1.34,312348032000,2.04,12,2,航锦科技,9.99
294,汽车热管理,BK1089,1556.88,20.44,1.33,811918720000,7.1,54,23,通达电气,10.04
295,锂电池,BK0574,2794.56,36.63,1.33,7566015232000,2.89,303,70,万顺新材,19.96
296,上证50_,BK0611,1785.34,23.32,1.32,26474643200000,0.35,36,12,通威股份,7.87
297,水利建设,BK0597,1526.36,19.93,1.32,2060381888000,2.4,84,21,甘咨询,10.02
298,内贸流通,BK1001,1158.02,15.11,1.32,1413644464000,2.64,146,18,新华百货,9.98
299,麒麟电池,BK1092,1165.0,15.2,1.32,1247580928000,3.9,7,2,银轮股份,4.28
300,铁路基建,BK0592,2215.42,28.88,1.32,2942987568000,1.51,97,20,汇洲智能,9.98
301,气溶胶检测,BK1065,1188.73,15.49,1.32,217009833000,1.4,9,1,禾信仪器,4.62
302,预盈预增,BK0571,4369.77,56.72,1.32,17183696896000,3.59,958,323,联创电子,10.05
303,机器人概念,BK1090,1567.16,20.34,1.31,6614113024000,6.2,294,160,美格智能,10.0
304,PPP模式,BK0721,657.24,8.51,1.31,2243494144000,1.78,123,21,海南瑞泽,10.03
305,超级电容,BK0703,3341.75,43.13,1.31,610333456000,2.57,30,4,ST恒久,4.29
306,白酒,BK0896,2030.72,26.13,1.3,3406989584000,1.26,48,1,流金科技,4.1
307,沪股通,BK0707,1937.7,24.93,1.3,59698380032000,1.11,1020,255,杭钢股份,10.02
308,超超临界发电,BK1087,1126.62,14.44,1.3,858937696000,1.18,39,4,双良节能,10.04
309,存储芯片,BK1137,1311.69,16.68,1.29,1021184784000,6.61,35,18,大为股份,9.99
310,冷链物流,BK0852,1698.14,21.57,1.29,1542191712000,2.86,95,17,常山北明,10.01
311,网红直播,BK0940,653.67,8.29,1.28,1650684000000,7.3,94,29,浙数文化,10.04
312,东北振兴,BK0838,1067.71,13.51,1.28,619593984000,2.08,51,8,梦网科技,10.0
313,中药概念,BK0615,1971.34,24.92,1.28,1885934048000,2.03,127,17,*ST吉药,7.62
314,数字哨兵,BK1084,1405.34,17.74,1.28,85929078000,6.77,9,3,万达信息,7.36
315,新材料,BK0523,24054.68,302.6,1.27,4039910864000,3.03,268,74,海南发展,10.05
316,第四代半导体,BK1121,1383.7,17.36,1.27,110542124000,1.33,4,0,蓝晓科技,2.27
317,IPO受益,BK0697,3131.15,39.24,1.27,2136215184000,2.35,44,11,浙江东方,10.06
318,碳交易,BK0966,1406.95,17.57,1.26,2505712288000,1.29,108,23,双良节能,10.04
319,东盟自贸区概念,BK1154,1092.3,13.62,1.26,175658969000,1.31,12,2,南宁百货,3.83
320,注射器概念,BK0973,832.55,10.35,1.26,72768218000,1.77,13,0,阳普医疗,3.17
321,AI芯片,BK1127,1307.22,16.19,1.25,1239064208000,5.93,17,9,航锦科技,9.99
322,电子纸概念,BK1057,1096.04,13.57,1.25,371636576000,1.99,12,0,长信科技,3.9
323,代糖概念,BK0938,878.2,10.86,1.25,131019627000,1.36,14,1,佳禾食品,3.26
324,盲盒经济,BK0954,1208.51,14.9,1.25,118433542000,7.89,8,3,顺网科技,5.35
325,工业4.0,BK0810,2242.63,27.64,1.25,2723250000000,4.0,86,43,通达创智,10.0
326,超级品牌,BK0811,2304.53,28.36,1.25,8502905856000,1.7,29,3,上汽集团,6.3
327,商业航天,BK0963,1443.49,17.74,1.24,1547844944000,4.6,115,35,首都在线,20.03
328,垃圾分类,BK0873,1280.27,15.7,1.24,770767312000,2.35,84,14,海南瑞泽,10.03
329,电商概念,BK0665,1953.43,23.94,1.24,6325787392000,3.15,268,60,拓维信息,9.99
330,无线耳机,BK0893,1934.32,23.58,1.23,2385331152000,7.22,54,29,联创电子,10.05
331,天基互联,BK0921,1339.98,16.32,1.23,505701952000,5.09,32,8,航锦科技,9.99
332,上证180_,BK0612,1469.03,17.88,1.23,41282383616000,0.52,129,45,用友网络,10.04
333,新零售,BK0825,907.01,11.02,1.23,2479935616000,2.82,121,16,新华百货,9.98
334,免税概念,BK0927,1240.72,15.01,1.22,926666384000,1.56,25,6,海南发展,10.05
335,京东金融,BK0849,1439.13,17.36,1.22,231972820000,1.39,7,4,大智慧,5.85
336,油气设服,BK0606,1498.46,18.01,1.22,1954045184000,1.31,47,15,仁智股份,10.11
337,减速器,BK1100,1429.26,17.17,1.22,624480528000,11.53,30,30,日发精机,9.98
338,EDR概念,BK1049,1522.71,18.29,1.22,310737664000,9.32,11,3,协创数据,5.53
339,基金重仓,BK0536,9879.74,117.23,1.2,7130052864000,2.56,54,21,中际旭创,6.71
340,富士康,BK0842,1631.34,19.28,1.2,448794480000,3.88,21,10,瀛通通讯,9.98
341,高带宽内存,BK1152,964.72,11.39,1.19,143368639000,6.82,9,4,天马新材,4.42
342,苹果概念,BK0666,2947.33,34.73,1.19,2788865392000,3.39,84,41,瀛通通讯,9.98
343,央企改革,BK1140,1077.93,12.7,1.19,33820982784000,0.68,381,65,本钢板材,10.0
344,核污染防治,BK0983,1177.35,13.87,1.19,375086832000,1.3,23,8,中晟高科,9.38
345,节能环保,BK0494,10422.47,122.74,1.19,3591092976000,2.24,322,71,杭钢股份,10.02
346,碳纤维,BK1171,1161.01,13.67,1.19,335705328000,2.92,25,7,通易航天,4.23
347,智能穿戴,BK0641,3063.54,35.97,1.19,2868240384000,5.01,75,37,联创电子,10.05
348,首发经济,BK1186,914.94,10.59,1.17,297246656000,8.55,28,10,迪安诊断,9.44
349,被动元件,BK0976,1264.65,14.63,1.17,390275184000,4.55,19,6,华金资本,4.64
350,动力电池回收,BK1052,698.76,8.04,1.16,699873920000,1.98,31,6,德众汽车,5.83
351,生物质能发电,BK1098,890.06,10.24,1.16,195602319000,1.67,21,2,天源环保,5.33
352,混合现实,BK1141,1355.73,15.57,1.16,1065657040000,4.09,18,11,联创电子,10.05
353,草甘膦,BK0950,1396.14,16.0,1.16,153409176000,1.37,11,3,中农联合,2.86
354,央视50_,BK0610,2201.28,25.11,1.15,15248736256000,0.41,35,13,迪安诊断,9.44
355,股权转让,BK0803,635.48,7.16,1.14,183075595000,2.56,29,9,荣科科技,6.09
356,上海自贸,BK0643,2904.28,32.72,1.14,934226048000,1.08,29,5,上汽集团,6.3
357,医废处理,BK0914,1009.65,11.37,1.14,199627340000,2.02,25,6,塞力医疗,10.0
358,小米概念,BK0833,1764.57,19.83,1.14,3116586448000,4.32,143,58,瀛通通讯,9.98
359,注册制次新股,BK0971,679.19,7.6,1.13,809695872000,16.53,49,27,无线传媒,19.49
360,页岩气,BK0603,1791.3,20.0,1.13,2675324992000,0.72,31,8,洪田股份,4.22
361,空间站概念,BK0994,1482.15,16.54,1.13,191552950000,4.16,15,4,永新光学,7.73
362,工业气体,BK0981,1379.65,15.36,1.13,379254544000,1.44,21,5,金通灵,5.74
363,生物疫苗,BK0548,24200.62,269.39,1.13,1024619648000,1.72,58,11,塞力医疗,10.0
364,高送转,BK0723,3513.42,38.98,1.12,3450949632000,4.47,154,56,中亦科技,20.01
365,水产养殖,BK0967,796.77,8.83,1.12,251014576000,2.77,14,3,通威股份,7.87
366,调味品概念,BK1026,851.24,9.41,1.12,682254000000,2.7,27,5,莲花控股,9.97
367,社区团购,BK0965,846.5,9.3,1.11,570145168000,3.4,31,7,若羽臣,7.21
368,磁悬浮概念,BK0975,1620.03,17.74,1.11,724950464000,2.26,26,3,四川长虹,10.04
369,社保重仓,BK0520,10220.32,111.87,1.11,421621072000,2.42,22,6,山推股份,7.8
370,智能家居,BK0680,2529.83,27.69,1.11,3604966448000,4.41,109,42,四川长虹,10.04
371,QFII重仓,BK0535,16429.34,179.59,1.11,3309519728000,2.64,196,71,精伦电子,10.06
372,智能机器,BK0640,4715.72,51.45,1.1,3543798656000,6.25,115,57,日发精机,9.98
373,天然气,BK0843,1256.37,13.67,1.1,4838135552000,0.64,104,18,威星智能,10.03
374,消毒剂,BK0913,1182.68,12.83,1.1,538156064000,2.38,47,12,航锦科技,9.99
375,LED,BK0580,3129.58,33.95,1.1,1349092768000,3.42,65,26,洲明科技,10.11
376,MicroLED,BK0948,1011.79,10.96,1.1,477092048000,2.72,17,2,华灿光电,6.79
377,影视概念,BK0847,853.52,9.23,1.09,576923408000,4.06,39,20,吉视传媒,10.11
378,贬值受益,BK0812,1250.35,13.51,1.09,2109870656000,2.9,113,44,通达创智,10.0
379,口罩,BK0911,1494.73,16.14,1.09,2874587008000,3.29,117,39,甘咨询,10.02
380,肝素概念,BK0944,820.45,8.85,1.09,200287736000,1.58,11,2,华北制药,2.12
381,IGBT概念,BK1048,779.0,8.38,1.09,2036072032000,4.11,34,4,比亚迪,5.09
382,粮食概念,BK1086,766.89,8.24,1.09,203977096000,3.32,26,2,华资实业,5.48
383,钛白粉,BK0805,946.4,10.09,1.08,136983881000,1.18,9,2,金浦钛业,2.84
384,小红书概念,BK1187,1099.09,11.66,1.07,469004064000,13.72,39,20,汇洲智能,9.98
385,ST股,BK0511,5282.86,55.95,1.07,465408864000,1.76,75,31,*ST工智,5.18
386,数字阅读,BK0959,1600.92,16.89,1.07,200391416000,3.16,12,7,平治信息,6.07
387,磷化工,BK1010,655.48,6.9,1.06,701068304000,1.69,35,8,安达科技,4.17
388,娃哈哈概念,BK1165,1063.23,11.11,1.06,95323013000,3.12,13,7,东方材料,9.98
389,中特估,BK1139,1058.12,10.95,1.05,22761428992000,0.38,62,18,本钢板材,10.0
390,微盘股,BK1158,1987.57,20.51,1.04,699744944000,3.47,286,99,精伦电子,10.06
391,黄金概念,BK0547,11751.18,121.01,1.04,1560306544000,1.71,47,9,宁波中百,3.62
392,熔盐储能,BK1103,780.68,7.98,1.03,71291672000,1.79,8,1,迪尔化工,2.29
393,知识产权,BK0839,1801.72,18.37,1.03,379092432000,6.7,27,13,顶点软件,8.75
394,绿色电力,BK1024,979.24,9.88,1.02,4648268544000,1.03,106,17,天源环保,5.33
395,抖音概念(字节概念),BK0923,1378.29,13.87,1.02,828811120000,12.23,54,24,每日互动,15.1
396,养老金,BK0823,1296.78,12.97,1.01,2954038000000,1.68,130,45,兴业科技,9.96
397,跨境电商,BK1115,1303.13,12.99,1.01,1391538576000,4.92,95,31,四川长虹,10.04
398,预制菜概念,BK1025,1009.16,9.9,0.99,627577168000,2.65,50,5,一致魔芋,3.64
399,AH股,BK0499,7445.1,72.52,0.98,32745054720000,0.46,117,29,福莱特,8.51
400,中字头,BK0505,7943.07,77.24,0.98,16103286272000,0.55,89,16,中国长城,4.5
401,降解塑料,BK0909,1497.57,14.33,0.97,663208496000,2.16,52,9,道恩股份,3.91
402,独家药品,BK0676,2304.23,21.99,0.96,726737712000,1.57,31,10,振东制药,4.1
403,PVDF概念,BK1012,808.86,7.69,0.96,265247082000,2.28,9,6,东阳光,6.6
404,有机硅,BK0961,1130.13,10.73,0.96,285056848000,1.82,25,6,天赐材料,4.78
405,商汤概念,BK0942,1184.54,11.24,0.96,520638176000,4.26,10,4,立昂技术,4.61
406,PCB,BK0877,1663.19,15.76,0.96,1064245744000,4.99,66,21,世运电路,9.99
407,MiniLED,BK0902,1683.15,15.91,0.95,931779072000,2.98,46,12,洲明科技,10.11
408,半导体概念,BK0917,1568.24,14.71,0.95,7752888064000,3.78,231,103,航锦科技,9.99
409,海工装备,BK0601,1523.5,14.28,0.95,1147967344000,1.5,32,9,中国长城,4.5
410,GDR,BK0868,865.34,7.98,0.93,1463298160000,0.82,8,2,明阳智能,4.4
411,光刻机(胶),BK0884,2541.33,23.43,0.93,797387008000,4.3,61,17,永新光学,7.73
412,化工原料,BK0512,20117.28,184.71,0.93,1119526624000,1.88,54,13,航锦科技,9.99
413,疫苗冷链,BK0941,1104.63,10.11,0.92,467038160000,1.78,24,5,中科美菱,3.75
414,人形机器人,BK1184,1318.05,11.81,0.9,1220233744000,9.54,38,36,日发精机,9.98
415,EDA概念,BK0946,1077.75,9.49,0.89,229267115000,2.92,11,3,晨鸣纸业,3.21
416,小金属概念,BK0695,2300.25,20.1,0.88,2749331792000,1.75,81,30,通达股份,6.13
417,氮化镓,BK0916,1249.93,10.87,0.88,944356976000,4.86,36,12,华灿光电,6.79
418,光伏高速公路,BK1096,1261.85,10.91,0.87,104807055000,0.65,6,1,恒华科技,2.33
419,土壤修复,BK1070,741.31,6.38,0.87,190636004000,3.18,28,6,富邦科技,4.91
420,拼多多概念,BK0957,1217.57,10.46,0.87,141665237000,8.02,15,9,每日互动,15.1
421,空气能热泵,BK1102,1234.76,10.59,0.87,1181635488000,2.96,27,5,银轮股份,4.28
422,稀缺资源,BK0519,22095.63,188.35,0.86,3048990064000,1.33,59,18,云铝股份,4.11
423,单抗概念,BK0870,1364.49,11.44,0.85,1376022160000,1.37,39,9,沃森生物,3.71
424,猪肉概念,BK0882,1146.94,9.56,0.84,826262960000,1.75,31,5,万  科Ａ,5.7
425,进口博览,BK0850,968.61,7.64,0.8,237319060000,1.2,14,2,美凯龙,2.7
426,谷子经济,BK1183,1012.79,7.86,0.78,488990336000,7.66,41,18,雷神科技,6.32
427,宠物经济,BK0993,732.33,5.66,0.78,249035084000,2.14,27,11,海昇药业,3.49
428,汽车芯片,BK0969,1120.74,8.66,0.78,1223780064000,4.91,41,15,芯海科技,6.76
429,航母概念,BK0715,817.45,6.19,0.76,1151371104000,1.16,22,12,宝塔实业,4.66
430,汽车一体化压铸,BK1093,1111.19,8.32,0.75,348441280000,4.81,17,10,东风股份,3.99
431,鸡肉概念,BK0887,705.68,5.26,0.75,350614432000,1.33,18,2,民和股份,1.84
432,啤酒概念,BK1073,975.74,7.24,0.75,230579008000,1.12,16,1,兰州黄河,1.76
433,B股,BK0636,901.05,6.56,0.73,436747232000,0.29,54,10,本钢板Ｂ,4.76
434,氟化工,BK0690,3025.56,21.86,0.73,582419472000,1.82,22,10,东阳光,6.6
435,世界杯,BK1105,1618.47,11.48,0.71,2556051728000,3.67,11,8,洲明科技,10.11
436,PEEK材料概念,BK1156,1165.71,8.18,0.71,256804036000,4.73,11,13,华密新材,4.58
437,举牌,BK0685,2110.03,14.54,0.69,206287823000,1.78,8,5,超图软件,5.14
438,中芯概念,BK0935,1248.65,8.6,0.69,2411954080000,4.81,40,22,浙江东方,10.06
439,千金藤素,BK1083,911.41,6.18,0.68,134287020000,0.85,4,1,步长制药,1.55
440,户外露营,BK1079,1178.11,7.51,0.64,124727504000,2.73,18,8,泰鹏智能,4.95
441,工业母机,BK1004,1415.62,8.69,0.62,1244864544000,5.59,45,34,日发精机,9.98
442,在线旅游,BK0692,1519.55,8.7,0.58,212831744000,2.54,18,6,探路者,2.92
443,Kimi概念,BK1169,1151.96,6.48,0.57,547969760000,15.71,14,11,深信服,7.61
444,青蒿素,BK0872,1493.01,8.08,0.54,272708560000,1.27,9,2,润都股份,3.85
445,冰雪经济,BK1185,861.04,4.46,0.52,220900597000,5.45,22,12,凯文教育,6.61
446,MLCC,BK0890,1734.62,8.73,0.51,177720320000,2.27,10,3,昀冢科技,2.39
447,短剧互动游戏,BK1151,1196.62,5.99,0.5,370164544000,9.55,14,11,中青宝,5.28
448,Sora概念,BK1159,1603.48,7.92,0.5,383371712000,13.09,22,16,会畅通讯,5.2
449,轮毂电机,BK1099,878.7,4.31,0.49,53913324000,4.77,5,3,亚太股份,2.34
450,氦气概念,BK0949,1329.17,6.51,0.49,90426625000,2.48,6,4,杭氧股份,3.21
451,Chiplet概念,BK1101,1493.75,6.89,0.46,678224464000,5.56,16,12,寒武纪-U,6.19
452,培育钻石,BK1023,1064.59,4.39,0.41,133540764000,2.58,11,3,亚振家居,1.75
453,民爆概念,BK1066,1237.38,4.63,0.38,162006320000,2.16,12,5,航天智造,2.87
454,托育服务,BK1074,677.73,2.49,0.37,84630231000,6.48,7,6,金发拉比,2.3
455,AI语料,BK1172,1009.14,3.48,0.35,356761632000,14.14,13,12,新华传媒,5.3
456,植物照明,BK1007,964.93,3.06,0.32,159447672000,4.3,11,6,实益达,4.09
457,可燃冰,BK0818,1123.27,3.42,0.31,309223648000,0.88,8,6,南钢股份,2.47
458,稀土永磁,BK0578,2153.09,6.33,0.29,951359424000,2.36,35,27,京运通,3.66
459,机器人执行器,BK1145,1526.1,-1.5,-0.1,537594512000,7.63,11,15,日发精机,9.98
460,噪声防治,BK1082,1177.18,-1.22,-0.1,31184746000,3.88,4,4,天晟新材,3.24
461,PLC概念,BK1119,1330.83,-1.66,-0.12,364131888000,3.79,1,8,宝信软件,4.24
